D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_49_966.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_49_966.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_49_966.jpg, 0, 0.2345093, 0, 15.61694
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_50_066.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_50_066.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_50_066.jpg, -0.0168576, 0, 0, 15.06966
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_50_167.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_50_167.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_50_167.jpg, -0.28512, 0.147741, 0, 15.44134
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_50_269.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_50_269.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_50_269.jpg, 0, 0.0009947731, 0, 14.93038
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_50_370.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_50_370.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_50_370.jpg, 0, 0, 0, 14.76586
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_50_471.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_50_471.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_50_471.jpg, 0, 0, 0, 15.17095
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_50_574.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_50_574.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_50_574.jpg, 0, 0.1818963, 0, 14.54893
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_50_674.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_50_674.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_50_674.jpg, 0, 0, 0, 14.99462
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_50_774.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_50_774.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_50_774.jpg, 0, 0.07813141, 0, 14.37536
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_50_874.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_50_874.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_50_874.jpg, 0, 0, 0, 14.79546
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_50_976.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_50_976.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_50_976.jpg, 0, 0, 0, 14.12605
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_51_077.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_51_077.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_51_077.jpg, 0, 0.0168399, 0, 14.53842
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_51_178.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_51_178.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_51_178.jpg, 0, 0.08497591, 0, 13.98261
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_51_279.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_51_279.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_51_279.jpg, 0, 0.0414981, 0, 14.41266
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_51_379.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_51_379.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_51_379.jpg, 0, 0.1411431, 0, 13.9022
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_51_481.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_51_481.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_51_481.jpg, 0, 0.0492486, 0, 14.3457
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_51_581.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_51_581.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_51_581.jpg, 0, 0.03013768, 0, 13.78526
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_51_681.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_51_681.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_51_681.jpg, 0, 0.1231809, 0, 14.22438
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_51_782.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_51_782.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_51_782.jpg, 0, 0.2249316, 0, 13.81855
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_51_883.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_51_883.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_51_883.jpg, 0, 0.0272565, 0, 14.38735
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_51_984.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_51_984.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_51_984.jpg, 0, 0.3139656, 0, 13.85806
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_52_084.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_52_084.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_52_084.jpg, 0, 0.009860122, 0, 14.51803
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_52_185.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_52_185.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_52_185.jpg, 0, 0.1794033, 0, 13.93551
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_52_284.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_52_284.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_52_284.jpg, 0, 0, 0, 14.37916
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_52_386.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_52_386.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_52_386.jpg, 0, 0.2794644, 0, 13.88049
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_52_487.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_52_487.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_52_487.jpg, 0, 0.02404552, 0, 14.49282
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_52_588.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_52_588.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_52_588.jpg, 0, 0, 0, 13.7843
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_52_689.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_52_689.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_52_689.jpg, -0.0858141, 0, 0, 13.59355
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_52_790.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_52_790.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_52_790.jpg, -0.3560175, 0, 0, 13.95617
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_52_890.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_52_890.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_52_890.jpg, -0.0543309, 0, 0, 13.33268
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_52_993.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_52_993.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_52_993.jpg, 0, 0.2454873, 0, 13.80079
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_53_092.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_53_092.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_53_092.jpg, 0, 0.1480389, 0, 13.45847
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_53_194.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_53_194.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_53_194.jpg, 0, 0.3607681, 0, 14.08853
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_53_293.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_53_293.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_53_293.jpg, 0, 0.6614403, 0, 14.22067
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_53_395.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_53_395.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_53_395.jpg, 0, 0.9605386, 0, 15.31902
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_53_496.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_53_496.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_53_496.jpg, 0, 1, 0, 16.12869
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_53_598.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_53_598.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_53_598.jpg, 0, 1, 0, 17.41612
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_53_698.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_53_698.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_53_698.jpg, 0, 0.8181694, 0, 18.18266
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_53_799.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_53_799.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_53_799.jpg, -0.2187963, 0.5156669, 0, 19.00968
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_53_899.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_53_899.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_53_899.jpg, -0.0221112, 0.2140202, 0, 18.94313
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_54_000.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_54_000.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_54_000.jpg, 0, 0.1091972, 0, 19.20219
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_54_101.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_54_101.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_54_101.jpg, 0, 0.4120496, 0, 18.98386
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_54_201.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_54_201.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_54_201.jpg, 0, 0.7137785, 0, 19.76202
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_54_301.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_54_301.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_54_301.jpg, 0, 0.9945844, 0, 20.43734
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_54_402.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_54_402.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_54_402.jpg, 0, 0.7996683, 0, 21.3744
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_54_502.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_54_502.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_54_502.jpg, 0, 1, 0, 22.22158
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_54_604.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_54_604.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_54_604.jpg, 0, 0.7796179, 0, 23.15281
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_54_704.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_54_704.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_54_704.jpg, 0, 0.5337315, 0, 23.66874
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_54_804.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_54_804.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_54_804.jpg, 0, 0.83365, 0, 24.25865
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_54_904.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_54_904.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_54_904.jpg, -0.1633437, 1, 0, 25.1515
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_55_006.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_55_006.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_55_006.jpg, -0.09402092, 0.7789409, 0, 25.98009
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_55_106.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_55_106.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_55_106.jpg, 0, 0.4797015, 0, 26.48509
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_55_206.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_55_206.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_55_206.jpg, 0, 0.6176428, 0, 26.80097
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_55_308.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_55_308.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_55_308.jpg, 0, 0.9159445, 0, 27.44939
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_55_409.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_55_409.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_55_409.jpg, 0, 0.9367573, 0, 28.36591
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_55_510.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_55_510.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_55_510.jpg, 0, 0.5767448, 0, 29.13502
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_55_610.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_55_610.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_55_610.jpg, 0, 0.7422692, 0, 29.56383
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_55_712.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_55_712.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_55_712.jpg, 0, 0.9740322, 0, 30.18856
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_55_812.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_55_812.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_55_812.jpg, 0, 0.6730109, 0, 30.11923
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_55_914.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_55_914.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_55_914.jpg, -0.1700757, 0.3747176, 0, 30.03654
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_56_014.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_56_014.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_56_014.jpg, -0.004493979, 0.07387013, 0, 29.94823
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_56_116.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_56_116.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_56_116.jpg, 0, 0, 0, 29.66072
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_56_216.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_56_216.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_56_216.jpg, 0, 0, 0, 29.36261
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_56_318.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_56_318.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_56_318.jpg, -0.02504551, 0, 0, 29.06343
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_56_419.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_56_419.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_56_419.jpg, 0, 0, 0, 28.77139
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_56_521.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_56_521.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_56_521.jpg, 0, 0, 0, 28.48244
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_56_621.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_56_621.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_56_621.jpg, 0, 0.1463058, 0, 28.23174
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_56_722.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_56_722.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_56_722.jpg, 0, 0.07693441, 0, 28.17659
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_56_824.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_56_824.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_56_824.jpg, 0, 0, 0, 27.90731
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_56_925.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_56_925.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_56_925.jpg, 0, 0, 0, 27.62709
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_57_026.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_57_026.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_57_026.jpg, -0.2181957, 0, 0, 27.32827
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_57_127.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_57_127.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_57_127.jpg, -0.3149792, 0, 0, 26.94095
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_57_228.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_57_228.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_57_228.jpg, -0.01595566, 0, 0, 26.66774
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_57_329.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_57_329.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_57_329.jpg, 0, 0, 0, 26.39266
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_57_430.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_57_430.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_57_430.jpg, 0, 0, 0, 26.07384
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_57_530.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_57_530.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_57_530.jpg, 0, 0.05512681, 0, 25.88964
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_57_632.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_57_632.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_57_632.jpg, 0, 0, 0, 25.63442
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_57_733.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_57_733.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_57_733.jpg, 0, 0, 0, 25.37679
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_57_833.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_57_833.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_57_833.jpg, 0, 0, 0, 25.12201
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_57_934.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_57_934.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_57_934.jpg, 0.0307503, 0, 0, 24.86961
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_58_035.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_58_035.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_58_035.jpg, 0, 0, 0, 24.61982
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_58_136.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_58_136.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_58_136.jpg, 0, 0, 0, 24.37264
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_58_237.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_58_237.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_58_237.jpg, 0, 0, 0, 24.12795
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_58_338.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_58_338.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_58_338.jpg, 0, 0.0207711, 0, 23.88573
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_58_439.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_58_439.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_58_439.jpg, 0, 0.1473312, 0, 23.81944
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_58_540.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_58_540.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_58_540.jpg, 0, 0, 0, 23.62499
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_58_640.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_58_640.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_58_640.jpg, 0, 0.0301707, 0, 23.38763
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_58_742.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_58_742.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_58_742.jpg, 0, 0.2711836, 0, 23.36407
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_58_843.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_58_843.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_58_843.jpg, 0, 0, 0, 23.28504
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_58_943.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_58_943.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_58_943.jpg, 0, 0, 0, 23.0501
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_59_045.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_59_045.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_59_045.jpg, 0, 0.1251432, 0, 22.84653
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_59_146.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_59_146.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_59_146.jpg, 0, 0.2259099, 0, 22.90882
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_59_246.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_59_246.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_59_246.jpg, 0, 0, 0, 22.78574
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_59_346.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_59_346.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_59_346.jpg, 0, 0.0650655, 0, 22.55857
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_59_447.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_59_447.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_59_447.jpg, 0, 0.3059525, 0, 22.593
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_59_548.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_59_548.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_59_548.jpg, 0, 0.00677522, 0, 22.559
D:\Fall 2023\Robot Perception\IMG\center_2023_10_02_23_25_59_649.jpg, D:\Fall 2023\Robot Perception\IMG\left_2023_10_02_23_25_59_649.jpg, D:\Fall 2023\Robot Perception\IMG\right_2023_10_02_23_25_59_649.jpg, 0, 0, 0, 22.28495
